_id,AnnualHouseholdIncome,BirthYear2020,CoronavirusConcern2,CoronavirusEmployment,CoronavirusIntent_Mask,CoronavirusIntent_SixFeet,CoronavirusIntent_StayHome,CoronavirusIntent_WashHands,CoronavirusLocalCommunity,CoronavirusSupportSystem,CoronavirusSymptomSelect,CoronavirusUnderstanding1,CoronavirusUnderstanding2,CoronavirusUnderstanding3,CoronavirusUnderstanding4,CoronavirusWhenShouldReopen,Education_Alt2,Ethnicity,Gender,HasCoronavirusBelief,PoliticalBeliefsNoOp,PoliticalPartyNoOp,Religion_Alt1,Religiosity_Alt2,TrumpApproveNoOp,ZipCode,startTime
5eb21c873ea9a70023a785c9,26000.0,1963,10.0,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['infect-from-animal'],one-in-1k,3-wk,college,white,male,0.1,10.0,4.6,catholic,10.0,10.0,986,2020-05-06 02:00:57.000
5eb21cba3ea9a70023a785ce,75000.0,1982,7.2,['was-part'],75.0,80,75,76,0.0,['fam-friend'],['none'],['corona-kills-most'],['all-spread-covid'],['only-sick-spread'],one-in-1k,2-wk,college,asian,female,9.0,7.2,8.5,hindu,7.5,8.2,275,2020-05-06 02:07:45.170
5eb21cbeb742c60023eaff25,86000.0,1976,6.0,['was-full'],73.0,85,66,100,0.0,"['employer', 'fam-friend']",['none'],['elderly-more-risk'],['ethnicity-spreads-covid'],['asymptomatic-spread'],three-in-ten,1-wk,college,asian,male,0.0,7.5,5.9,other-protestant,3.6,6.3,952,2020-05-06 02:04:42.649
5eb21cbf5548510033685cb5,20000.0,1985,8.2,['was-part'],75.0,67,67,75,75.0,"['fam-friend', 'state-gov', 'fedgov', 'religious', 'local-gov', 'local-community', 'private-org']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-yr,highschool,hispanic-latino,male,1.6,6.7,6.7,catholic,7.9,8.6,784,2020-05-06 02:03:48.265
5eb21ccab96a190032735b36,200000.0,2000,10.0,['now-full'],61.0,57,45,57,2.0,['local-gov'],['headache'],['young-invulnerable'],['all-spread-covid'],['only-sick-spread'],one-in-1k,1-wk,some-college,hispanic-latino,female,0.0,6.8,6.1,atheist,5.9,5.7,841,2020-05-06 02:09:16.171
5eb21cd45548510033685cb7,150000.0,1967,1.5,['was-full'],2.0,7,0,38,0.0,['fam-friend'],['none'],['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,some-college,white,female,0.5,8.1,10.0,mormon,9.3,9.9,890,2020-05-06 02:04:34.599
5eb21ceb994f43001d38afcc,15000.0,1971,10.0,"['was-part', 'now-part']",54.0,97,92,94,0.0,['no-one'],"['nasal', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-mo,postgrad,white,female,0.6,5.1,4.8,evangelical-protestant,9.8,5.0,731,2020-05-06 02:02:50.244
5eb21d23994f43001d38afce,150000.0,1959,3.6,"['now-full', 'was-full']",100.0,100,3,100,0.0,"['fam-friend', 'employer']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,3-wk,college,white,male,0.0,5.1,5.3,nothing-in-particular,5.1,10.0,945,2020-05-06 01:58:40.799
5eb21d26b742c60023eaff2c,32000.0,1979,9.5,['now-jobless'],94.0,94,94,100,0.0,"['fedgov', 'fam-friend', 'religious']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,6-mo,some-college,asian,female,0.8,7.1,5.2,evangelical-protestant,9.7,8.8,275,2020-05-06 01:57:30.604
5eb21d309fe7660025a6d894,100000.0,1983,6.4,"['now-full', 'was-full']",7.0,72,27,76,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,immediate,some-college,white,female,2.5,1.6,0.0,catholic,4.3,0.0,685,2020-05-06 02:03:47.391
5eb21d477831990025b24f2b,60000.0,1960,5.3,['was-retired'],95.0,92,86,76,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,some-college,white,female,0.3,9.8,9.7,evangelical-protestant,10.0,8.8,450,2020-05-06 02:04:50.549
5eb21d5a7831990025b24f2d,25000.0,1977,9.2,['was-full'],100.0,100,100,100,0.0,"['fedgov', 'state-gov', 'local-gov', 'local-community']",['none'],['corona-kills-most'],['all-spread-covid'],['asymptomatic-spread'],almost-all,yr-plus,postgrad,hispanic-latino,female,2.6,1.1,0.6,something-else,10.0,2.2,326,2020-05-06 01:56:42.192
5eb21d6b3ea9a70023a785db,26000.0,1978,6.7,"['was-part', 'now-part']",81.0,100,100,95,0.0,"['fam-friend', 'employer', 'religious', 'fedgov']","['fatigue', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,some-college,white,female,5.0,6.6,4.9,other-protestant,9.5,5.0,454,2020-05-06 02:03:05.570
5eb21d7bcadd670031ee2242,357000.0,1969,9.5,['was-full'],82.0,81,82,78,12.0,"['fam-friend', 'private-org']",['none'],['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],three-percent,3-mo,postgrad,black,female,7.0,3.8,3.7,something-else,6.3,2.5,112,2020-05-06 02:08:20.884
5eb21d8d9f1a0d002cba7155,10000.0,1971,9.6,"['was-part', 'now-jobless']",99.0,100,98,100,2.0,"['fam-friend', 'religious']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],almost-all,2-mo,highschool,hispanic-latino,female,0.7,4.8,4.5,something-else,9.9,4.9,330,2020-05-06 02:04:28.744
5eb21dc47831990025b24f34,45000.0,1985,7.0,['now-part'],94.0,92,94,93,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,some-college,white,female,0.4,4.7,4.8,something-else,5.0,1.6,841,2020-05-06 02:07:06.959
5eb21dc69f1a0d002cba7159,40000.0,1978,7.6,['was-part'],94.0,76,65,70,2.0,['no-one'],['none'],['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,highschool,white,female,1.2,6.3,7.0,evangelical-protestant,5.8,6.5,180,2020-05-06 02:09:49.549
5eb21dd2994f43001d38afd7,98000.0,1993,9.7,"['now-full', 'was-full']",93.0,95,91,91,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,some-college,white,female,4.0,4.9,9.0,something-else,6.6,6.6,339,2020-05-06 02:02:38.557
5eb21deb5548510033685cc2,70000.0,1985,10.0,['now-full'],100.0,100,97,100,0.0,['employer'],['none'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],thirty-percent,3-mo,college,black,male,10.0,0.0,0.3,catholic,10.0,0.6,785,2020-05-06 02:07:42.285
5eb21dedb96a190032735b4a,33000.0,2000,6.5,['now-full'],68.0,75,100,100,1.0,"['fam-friend', 'religious', 'local-gov', 'local-community']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']","['all-spread-covid', 'non-natives-spread-covid']",['asymptomatic-spread'],three-percent,3-mo,some-college,black,female,0.0,1.6,1.1,evangelical-protestant,10.0,0.0,337,2020-05-06 02:09:03.198
5eb21e53cadd670031ee224d,11600.0,1953,10.0,['was-retired'],46.0,99,100,99,0.0,"['fam-friend', 'local-gov', 'state-gov', 'fedgov', 'local-community', 'private-org']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,6-mo,highschool,white,female,0.2,4.9,0.5,catholic,10.0,5.1,440,2020-05-06 02:05:12.968
5eb21e6a3ea9a70023a785ec,82000.0,1955,5.1,"['was-full', 'now-full']",84.0,100,89,80,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']","['non-natives-spread-covid', 'ethnicity-spreads-covid']","['asymptomatic-spread', 'only-sick-spread']",one-in-30k,2-wk,college,white,female,0.1,6.0,0.0,something-else,10.0,0.0,532,2020-05-06 02:09:07.548
5eb21eb6b96a190032735b54,35000.0,1995,5.9,['was-part'],70.0,47,62,62,0.0,['fedgov'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,college,white,female,0.0,5.4,7.1,something-else,10.0,5.2,283,2020-05-06 02:09:06.150
5eb21eccb96a190032735b55,30000.0,1960,6.2,"['now-full', 'now-jobless']",100.0,97,100,100,0.0,"['fam-friend', 'state-gov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,school,white,male,0.0,6.5,4.9,nothing-in-particular,0.8,8.1,033,2020-05-06 02:04:49.690
5eb21f4e3ea9a70023a785f7,85000.0,1955,9.0,['now-retired'],96.0,95,95,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],almost-all,2-mo,some-college,hispanic-latino,female,0.7,7.0,1.1,something-else,6.7,0.0,880,2020-05-06 02:08:59.810
5eb21fbb3ea9a70023a785fc,35000.0,1995,7.6,['was-full'],95.0,97,98,100,5.0,"['local-gov', 'state-gov', 'fedgov', 'fam-friend']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,some-college,white,female,0.3,3.1,4.0,other-protestant,7.3,0.0,612,2020-05-06 01:58:20.915
5eb220017831990025b24f4d,200000.0,1999,1.8,['was-part'],70.0,61,41,72,0.0,"['fam-friend', 'employer', 'local-gov', 'state-gov', 'fedgov']","['diarrhea', 'nasal', 'lost-smell-taste']","['corona-similar-flu', 'corona-only-elderly', 'young-invulnerable', 'elderly-more-risk']",['ethnicity-spreads-covid'],"['asymptomatic-spread', 'only-sick-spread']",one-in-1k,1-mo,some-college,black,male,1.4,5.7,5.5,catholic,6.7,5.6,330,2020-05-06 02:23:16.166
5eb2203cb96a190032735b5f,50000.0,1993,10.0,['now-full'],94.0,81,71,92,0.0,['employer'],['dry-cough'],['young-invulnerable'],['all-spread-covid'],['only-sick-spread'],one-in-30k,1-wk,some-college,black,female,9.6,10.0,10.0,catholic,8.5,10.0,283,2020-05-06 02:23:56.465
5eb2205b7831990025b24f54,100000.0,1973,0.0,['was-full'],77.0,64,100,76,0.0,['no-one'],['none'],['corona-similar-flu'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-30k,1-mo,some-college,white,male,0.0,6.9,4.9,nothing-in-particular,0.0,10.0,585,2020-05-06 02:23:01.926
5eb2207fb96a190032735b64,75000.0,1990,6.0,['was-part'],63.0,63,66,59,3.0,['religious'],['sore-throat'],['young-invulnerable'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-wk,college,black,male,6.2,6.8,6.6,evangelical-protestant,5.8,6.5,366,2020-05-06 02:25:43.144
5eb220a59f1a0d002cba717a,18000.0,2000,7.5,['was-part'],34.0,88,62,71,0.0,['employer'],['headache'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-wk,postgrad,hispanic-latino,female,0.3,6.8,8.1,agnostic,3.2,2.5,021,2020-05-06 02:22:48.854
5eb220b761e392001d8dc477,50000.0,2000,10.0,['was-part'],97.0,96,100,89,0.0,['employer'],"['muscle-ache', 'fatigue', 'nasal', 'sore-throat']",['corona-kills-most'],['non-natives-spread-covid'],['asymptomatic-spread'],three-in-ten,1-wk,school,white,male,10.0,10.0,9.7,catholic,10.0,10.0,544,2020-05-06 02:25:47.666
5eb220ffb96a190032735b6a,169000.0,1961,9.8,['was-full'],94.0,96,100,94,200.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-wk,postgrad,white,female,0.2,8.2,9.5,other-protestant,9.1,9.8,511,2020-05-06 02:23:51.480
5eb221229fe7660025a6d8b5,73000.0,1997,9.6,"['was-part', 'now-jobless']",100.0,97,98,100,4.0,"['fam-friend', 'local-gov', 'state-gov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,6-mo,some-college,white,female,1.3,1.5,0.1,something-else,2.7,0.3,076,2020-05-06 02:24:16.366
5eb22123b742c60023eaff54,10093.0,2000,8.4,['was-part'],81.0,3,9,100,0.0,['state-gov'],['diarrhea'],['corona-only-elderly'],['all-spread-covid'],['infect-from-animal'],one-in-30k,3-wk,college,black,female,8.5,8.0,5.1,orthodox,10.0,3.7,442,2020-05-06 02:28:00.997
5eb2215d994f43001d38aff5,70000.0,1987,5.4,['was-full'],43.0,75,60,69,0.0,"['fam-friend', 'employer', 'religious']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']","['ethnicity-spreads-covid', 'all-spread-covid']",['asymptomatic-spread'],three-percent,2-wk,college,white,male,0.5,8.3,7.1,something-else,8.8,6.3,371,2020-05-06 02:25:47.973
5eb2217061e392001d8dc47c,210000.0,1959,5.1,['was-part'],89.0,98,99,90,0.0,['employer'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,3-mo,some-college,white,female,0.0,8.1,8.6,evangelical-protestant,9.3,9.6,329,2020-05-06 02:26:38.230
5eb2217d994f43001d38aff8,9000.0,1990,10.0,"['was-part', 'now-full', 'now-part']",86.0,98,94,87,0.0,"['fam-friend', 'employer']","['diarrhea', 'fever']","['corona-kills-most', 'elderly-more-risk', 'corona-similar-flu']","['ethnicity-spreads-covid', 'all-spread-covid']",['asymptomatic-spread'],thirty-percent,1-mo,postgrad,white,male,9.3,9.5,9.5,atheist,8.2,9.5,802,2020-05-06 02:28:35.750
5eb2217db742c60023eaff57,20000.0,1995,5.2,"['was-jobless', 'now-jobless']",66.0,81,76,72,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,some-college,white,female,0.0,4.8,4.8,nothing-in-particular,5.3,5.1,323,2020-05-06 02:27:33.506
5eb2219d24361f0033f14c31,75000.0,1988,7.3,['was-full'],100.0,100,100,100,1.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,4-mo,college,white,female,1.6,2.4,2.4,nothing-in-particular,0.9,0.2,021,2020-05-06 02:27:57.682
5eb221c59fe7660025a6d8bc,100000.0,1991,5.9,['was-full'],83.0,77,77,74,0.0,['fam-friend'],['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-wk,college,white,female,0.0,7.7,8.1,nothing-in-particular,7.1,8.1,640,2020-05-06 02:29:08.521
5eb221cc24361f0033f14c32,50000.0,1980,7.9,['was-full'],100.0,100,100,74,0.0,"['fam-friend', 'employer', 'state-gov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-mo,college,white,female,3.1,1.8,4.2,other-protestant,6.9,0.1,560,2020-05-06 02:27:35.965
5eb221ce61e392001d8dc480,115000.0,1998,9.4,['was-full'],73.0,88,19,71,2.0,['employer'],['dry-cough'],"['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['only-sick-spread'],almost-all,1-wk,college,hispanic-latino,male,9.4,8.5,2.0,catholic,1.8,1.7,641,2020-05-06 02:28:01.992
5eb221d93ea9a70023a78609,48000.0,1964,6.5,"['was-full', 'now-full']",94.0,100,6,94,3.0,['fam-friend'],"['nasal', 'headache', 'nausea-vomit']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],almost-all,2-wk,college,white,female,2.8,8.5,2.5,catholic,7.4,2.3,191,2020-05-06 02:23:37.136
5eb2220561e392001d8dc483,55000.0,1980,7.2,['was-full'],78.0,76,75,78,0.0,['employer'],"['nasal', 'lost-smell-taste', 'muscle-ache']","['corona-only-elderly', 'elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-in-ten,1-wk,highschool,white,female,7.0,7.8,7.8,other-protestant,6.7,7.5,163,2020-05-06 02:29:29.131
5eb2220c9f1a0d002cba7189,475368.0,2002,9.3,['was-part'],100.0,98,94,100,1.0,['fedgov'],['none'],['corona-similar-flu'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,few-days,school,black,female,0.7,6.3,7.9,nothing-in-particular,7.9,9.1,770,2020-05-06 02:31:16.285
5eb2222a24361f0033f14c35,50000.0,1963,9.2,['now-disabled'],89.0,85,87,91,0.0,"['local-gov', 'state-gov', 'fedgov']","['fatigue', 'nasal', 'lost-smell-taste', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],almost-all,2-mo,highschool,white,male,4.8,9.3,5.1,nothing-in-particular,6.6,6.8,462,2020-05-06 02:26:48.081
5eb22236cb63d90024891dbf,60000.0,1998,10.0,"['was-full', 'now-full']",99.0,100,100,100,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'corona-kills-most']",['ethnicity-spreads-covid'],['asymptomatic-spread'],almost-all,1-wk,college,black,female,0.0,4.9,0.0,nothing-in-particular,0.0,5.1,604,2020-05-06 02:26:38.377
5eb2223f66c6a6001e118279,140000.0,1992,6.9,['was-full'],91.0,77,75,63,1.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,3-mo,college,white,female,1.1,9.2,1.1,catholic,1.3,6.9,604,2020-05-06 02:30:11.079
5eb2225db96a190032735b78,60000.0,1962,1.4,"['was-full', 'now-full']",0.0,0,0,0,0.0,"['fam-friend', 'religious']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']","['ethnicity-spreads-covid', 'non-natives-spread-covid']",['asymptomatic-spread'],one-in-1k,immediate,some-college,white,male,0.0,10.0,10.0,catholic,10.0,10.0,147,2020-05-06 02:27:04.836
5eb222689f4734001d44c3cf,24000.0,1975,6.4,['was-jobless'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],"['asymptomatic-spread', 'only-sick-spread']",three-in-ten,6-mo,highschool,black,female,0.0,5.0,3.1,evangelical-protestant,10.0,2.7,070,2020-05-06 02:29:08.793
5eb2226fb742c60023eaff63,120000.0,1987,5.8,"['was-full', 'now-full']",87.0,75,82,94,2.0,['no-one'],['headache'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,college,white,female,1.7,7.3,8.0,nothing-in-particular,2.3,6.5,196,2020-05-06 02:29:25.358
5eb222739f4734001d44c3d0,110000.0,1996,2.7,['now-jobless'],100.0,68,100,74,1.0,"['fam-friend', 'state-gov', 'local-gov']",['none'],"['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-percent,4-mo,college,asian,male,0.0,4.5,4.3,atheist,0.0,2.2,442,2020-05-06 02:29:09.999
5eb22277e6300a002b22aef1,10000.0,1952,4.5,['was-retired'],77.0,82,78,69,0.0,"['fam-friend', 'religious', 'local-gov', 'state-gov', 'local-community']","['diarrhea', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,college,white,female,2.1,5.2,1.0,other-protestant,9.4,1.3,424,2020-05-06 02:29:43.489
5eb22279b96a190032735b7a,15000.0,1990,6.8,['now-full'],72.0,82,63,65,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],three-percent,3-mo,school,white,female,0.5,7.2,3.2,nothing-in-particular,6.8,2.4,324,2020-05-06 02:31:00.742
5eb222827831990025b24f64,50000.0,1999,10.0,"['was-part', 'was-full']",100.0,100,100,100,0.0,['employer'],['headache'],"['corona-only-elderly', 'corona-similar-flu']",['ethnicity-spreads-covid'],['asymptomatic-spread'],almost-all,1-yr,school,white,female,6.2,0.0,0.0,mormon,3.3,10.0,535,2020-05-06 02:32:27.659
5eb222889f4734001d44c3d2,285000.0,1955,9.2,['was-part'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,postgrad,white,female,0.7,5.4,9.8,other-protestant,3.6,0.6,442,2020-05-06 02:22:38.820
5eb2228b66c6a6001e11827c,50000.0,1999,10.0,['now-full'],100.0,100,100,100,1.0,"['employer', 'fam-friend', 'fedgov', 'state-gov', 'local-gov']","['sore-throat', 'headache']",['elderly-more-risk'],['ethnicity-spreads-covid'],['only-sick-spread'],one-in-1k,3-wk,some-college,other-mixed,female,3.3,4.9,5.3,catholic,5.4,5.6,322,2020-05-06 02:26:19.337
5eb2228c5548510033685cea,75000.0,1980,10.0,['was-part'],100.0,100,100,100,2.0,['no-one'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,yr-plus,some-college,white,male,2.5,5.3,10.0,atheist,0.0,8.3,902,2020-05-06 02:29:26.997
5eb222939f4734001d44c3d3,49999.0,1984,7.0,['now-full'],95.0,32,72,82,9.0,['state-gov'],['dry-cough'],['young-invulnerable'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-wk,college,white,female,2.4,6.1,4.1,catholic,8.7,1.6,630,2020-05-06 02:34:04.765
5eb22294b742c60023eaff64,30000.0,2000,6.9,['now-full'],65.0,75,66,100,0.0,['no-one'],['none'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],three-in-ten,2-wk,college,white,female,2.2,3.2,7.4,nothing-in-particular,0.0,0.5,810,2020-05-06 02:33:22.832
5eb222be61e392001d8dc48b,150000.0,2000,2.7,['now-jobless'],63.0,52,50,64,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,some-college,white,male,0.4,5.8,5.6,other-protestant,8.6,5.5,787,2020-05-06 02:26:33.645
5eb222c39f1a0d002cba718b,20000.0,2002,10.0,['was-part'],100.0,99,100,97,0.0,['fam-friend'],['fatigue'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,highschool,white,male,4.0,10.0,10.0,evangelical-protestant,7.9,7.1,258,2020-05-06 02:31:58.397
5eb2231acadd670031ee2275,99000.0,1984,3.5,"['was-jobless', 'now-jobless']",59.0,85,67,69,0.0,"['fam-friend', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,college,white,female,1.2,10.0,8.6,evangelical-protestant,10.0,8.6,984,2020-05-06 02:32:59.270
5eb22338994f43001d38afff,25000.0,1980,7.7,['now-full'],100.0,94,95,94,1.0,"['fam-friend', 'employer', 'religious', 'local-gov', 'state-gov', 'fedgov', 'local-community']",['fatigue'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-yr,some-college,hispanic-latino,female,3.0,7.5,2.0,catholic,9.3,7.6,785,2020-05-06 02:30:18.796
5eb22365b742c60023eaff6b,40000.0,1989,7.2,['now-full'],100.0,100,100,100,3.0,"['fam-friend', 'no-one']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,6-mo,college,hispanic-latino,female,0.1,7.2,5.2,catholic,8.2,2.3,105,2020-05-06 02:30:53.367
5eb2236f61e392001d8dc491,45000.0,1957,5.1,['was-retired'],100.0,100,100,100,0.0,['no-one'],['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,some-college,white,male,0.0,10.0,10.0,other-protestant,7.8,10.0,620,2020-05-06 02:31:41.794
5eb2238fb96a190032735b84,120000.0,1988,10.0,"['now-part', 'was-jobless']",76.0,100,16,18,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['ethnicity-spreads-covid'],['only-sick-spread'],thirty-percent,2-mo,postgrad,white,female,0.0,3.0,7.3,catholic,7.3,2.8,123,2020-05-06 02:26:36.420
5eb22396b742c60023eaff6f,75000.0,1980,5.7,['now-part'],100.0,100,79,94,0.0,['fedgov'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,immediate,some-college,other-mixed,female,0.4,5.9,5.8,nothing-in-particular,1.3,7.9,328,2020-05-06 02:32:17.553
5eb2239dcadd670031ee227e,58000.0,1980,5.3,"['was-full', 'now-full']",55.0,84,75,90,0.0,"['no-one', 'fam-friend']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,6-mo,some-college,other-mixed,female,0.0,5.0,4.9,nothing-in-particular,0.8,0.3,837,2020-05-06 02:32:22.189
5eb223d261e392001d8dc495,47000.0,1970,8.4,['was-disabled'],100.0,100,74,99,0.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-similar-flu']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,yr-plus,highschool,white,female,4.4,0.5,2.3,nothing-in-particular,0.0,0.0,456,2020-05-06 02:32:58.658
5eb223e661e392001d8dc497,85000.0,1977,7.5,['now-full'],77.0,100,70,88,0.0,['employer'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-mo,college,white,male,0.7,1.9,2.3,nothing-in-particular,0.0,0.0,014,2020-05-06 02:33:39.176
5eb2240bb96a190032735b89,95000.0,1954,8.8,['now-retired'],99.0,97,100,69,0.0,"['fam-friend', 'religious', 'private-org']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],almost-all,2-mo,postgrad,black,male,0.3,2.8,0.3,other-protestant,10.0,0.2,114,2020-05-06 02:31:25.416
5eb224237831990025b24f70,110000.0,1962,7.2,['was-full'],65.0,100,84,93,0.0,['no-one'],"['muscle-ache', 'dry-cough']",['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-mo,college,white,female,5.8,6.2,7.2,something-else,9.8,6.6,301,2020-05-06 02:31:56.830
5eb22427994f43001d38b00a,200000.0,1965,6.2,['now-full'],88.0,92,87,77,1.0,"['fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,college,white,male,5.1,7.6,8.7,other-protestant,9.3,6.7,750,2020-05-06 02:31:16.829
5eb2242a3ea9a70023a7861d,90000.0,1977,8.5,"['was-full', 'now-part']",100.0,100,100,92,0.0,"['state-gov', 'local-gov', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,some-college,white,male,1.7,1.8,2.1,something-else,2.8,0.0,247,2020-05-06 02:34:31.198
5eb2247eb742c60023eaff7a,29000.0,1971,1.6,['was-full'],37.0,80,19,100,0.0,['no-one'],['none'],"['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-wk,highschool,hispanic-latino,female,0.0,8.1,8.4,nothing-in-particular,2.7,8.1,770,2020-05-06 02:33:43.670
